State,Cities,Hotel Name,Destination,Describe,Ratings,review_count,Actual Price,Offer Percentage,Price
Uttar Pradesh,ayodhya,Hotel O Home Ayodhya P. Homestay,Plot Number 143Ranopali Village Ayodhya,Good,3.5,6,13757,64,4083
Uttar Pradesh,ayodhya,Hotel O Om Palace ,Plot no-25/4/9 Lav Kush nager near Karsevakpuram RamGhat Ayodhya Behind Ayodhya Eye Hospital,Very Good,4,31,18119,72,4270
Uttar Pradesh,ayodhya,Hotel O Nitya,Civil line,Fair,3,10,12133,66,3412
Uttar Pradesh,ayodhya,Hotel O Homes Maithli Raman Kunj Homestay,22/3/39  Near Ram ki paidi Nayaghat Ayodhya,Very Good,4,33,11768,58,4083
Uttar Pradesh,ayodhya,Hotel O Home The Ramam Homestay,Near Ram Janmabhoomi ,Good,3.5,19,16075,68,4201
Uttar Pradesh,ayodhya,Hotel O Home Purusottam Marriage Lawn And Hotel,Faizabad,Good,3.5,7,13205,63,4071
Uttar Pradesh,ayodhya,Hotel O Home Om marriage hall,District Ayodhya,Very Good,4,5,13205,63,4071
Uttar Pradesh,ayodhya,Hotel O Home Fauzi Rasoi & Guest Homestay,NH 27Majhwa Transport Nagar ayodhya city,Very Good,4,2,13092,62,4071
Uttar Pradesh,ayodhya,Hotel O Home Crystal Cottage Home Stay,Plot number -011 Bada Ramna  Near Hotel Kohinoor Palace Ayodhya,Fair,3,2,13071,62,4083
Uttar Pradesh,ayodhya,Hotel O Home The Lord Rama Homestay,Plot number -11 Saraswati Puram colony Ayodhya Badhi Devkali Ayodhya,Very Good,4,7,13071,62,4083
Uttar Pradesh,ayodhya,Hotel O Pari Mahal,opposite RTO office kaushal puri,Very Good,4,9,11151,72,2614
Uttar Pradesh,ayodhya,Hotel O Ramodhya Inn,near Devkali Bypass,Fair,3,1,12492,65,3672
Uttar Pradesh,ayodhya,Hotel O Home Sita Ram Palace,near Raj sri dashrath hospitaljogipurwa village,Very Good,4,1,13184,63,4083
Uttar Pradesh,ayodhya,Hotel O SGH ,NH27 Road Janaura Near SaiData kuti Korkhana Deokali link marg ayodhya Ayodhya,Fair,3,23,13071,62,4083
Uttar Pradesh,ayodhya,Hotel O Home Aditya Inn Suits Homestay,Near Dev Khali,Good,3.5,14,13071,62,4083
Uttar Pradesh,ayodhya,O Home Bhrat Vishram Grih Near Airport Ayodhya,Plot no -02Durga Puri Colony Airport Road Ayodhya,Fair,3,1,10469,62,3259
Uttar Pradesh,ayodhya,Hotel O Home Shree Radhe Radhe Garden & marriage Lawn,Plot No-11 Janaura Bypass near Gomti Hospital Gorakhpur Lucknow Hiway Ayodhya Near Gomti Hospital,Very Good,4,1,13071,62,4083
Uttar Pradesh,ayodhya,Happy Stay INN,5/9/38 B2 Anandi Villa 5/9/38 B2 Anandi Villa behind Sahabganj Police chowki,Good,3.5,33,13092,62,4071
Uttar Pradesh,ayodhya,Hotel O Ramadhya Palace,16/044 Near NH 27  16/044 Near NH 27 Janaura 14 koshi parikarma Marg ayodhya Near BNS girls degree college,Very Good,4,1,13071,62,4083
Uttar Pradesh,ayodhya,SPOT ON Hanuman Ji Guesthouse,Plot-11Mohalla Mugalpura Asharfibhawan Chauraha Ayodhya,Fair,3,15,13757,64,4083
Uttar Pradesh,ayodhya,Hotel O Home Sambhu Homestay,Ayodhya Deokali Bypass road,Fabulous,5,10,13184,63,4083
Uttar Pradesh,ayodhya,Hotel O Home Hotel Siya Bihari & Banquet Hall,14 Koshi Parikrama marg Kaushal Puri Colony ayodhya Ayodhya,Fair,3,5,10469,62,3259
Uttar Pradesh,ayodhya,Hotel O Home KD Group Homestay,Ayodhya,Good,3.5,6,13875,65,4083
Uttar Pradesh,ayodhya,Hotel O Home Shri Laxmi Homestay,Near deokali 14 kosi parikarma Marg,Very Good,4,36,10578,63,3247
Uttar Pradesh,ayodhya,Hotel O Home Aditya Inn Suits Homestay,Deokali bypass,Fair,3,8,13778,64,4071
Uttar Pradesh,ayodhya,Hotel O Vasu Palace ,Colony Saket Puri Ayodhya Near Chudamani chauraha,Very Good,4,1,30532,71,7002
Uttar Pradesh,ayodhya,Hotel O Home Kanak Hotel & Resort Homestay,National highway,Very Good,4,1,14560,66,4083
Uttar Pradesh,ayodhya,Hotel O Home Shri Hari Lodge Homestay,Tulsi Nagar Near Sarswati Vidhya Mandir,Fabulous,5,1,13757,64,4083
Uttar Pradesh,ayodhya,Hotel O Hanuman Bagh,Near janki Mahal,Fair,3,1,19222,69,4907
Uttar Pradesh,ayodhya,Hotel O Home HR Homes,Ayodhya ,Very Good,4,31,15773,69,4083
Uttar Pradesh,ayodhya,Hotel O Home HOTEL SIYA BIHARI Homestay,Sultanpur Road,Fabulous,5,1,13205,63,4071
Uttar Pradesh,ayodhya,Hotel O Jyotish House,Near choti devkali,Fair,3,10,19222,69,4907
Uttar Pradesh,ayodhya,Hotel O Prabhu Kripa Home Stay,Plot no -11Plot no -11Parikarama Marg Halkara Ka Purwa Teraha Ayodhya null,Good,3.5,5,13092,62,4071
Uttar Pradesh,ayodhya,Hotel O Home Shree Narayana Homestay,Plot number -02 Kaushal Puri Kosi Parikrama Marg Ayodhya ,Fair,3,91,13092,62,4071
Uttar Pradesh,ayodhya,Hotel O Home Shankar Homestay,AYODHYA ,Good,3.5,47,13757,64,4083
Karnataka,bangalore,Hotel O U.G. Grand,Nagarbahavi,Very Good,4,337,2744,75,539
Karnataka,bangalore,Super Townhouse Arekere Near Mithai Mahal,Arekere,Excellent,4.5,575,5101,76,1017
Karnataka,bangalore,Collection O Waiterly Boarding & Lodging,Kannakpura Road Near Shoba Forest VAJARAHALLI,Good,3.5,132,2564,71,579
Karnataka,bangalore,Super Townhouse Bidadi formerly Royal Garuda,Near Kothi,Excellent,4.5,109,3619,71,859
Karnataka,bangalore,Collection O Local Square | Whitefield,Opp. Airbus india pvt ltd.  or Next to Garudachar palya Metro station,Very Good,4,186,10464,72,2447
Karnataka,bangalore,Collection O LOCL Colive & Work Sarjapur,HOBLI,Fair,3,3,7729,72,1797
Karnataka,bangalore,Hotel O SK Comforts,JP Nagar 9th Phase,Fair,3,25,3397,74,700
Karnataka,bangalore,Hotel O METRO VIEW INN,Sarvagnanagar,Very Good,4,634,3439,68,875
Karnataka,bangalore,Collection O Local Square Karle Town,Mariyannapalya,Very Good,4,45,7689,72,1788
Karnataka,bangalore,Hotel O Ira Olivia,Sarjapura Hobli ,Excellent,4.5,13,4076,75,836
Karnataka,bangalore,Collection O Brookfield The Heritage & Service Apartment Near Brookfield Mall.,brookfield BEML Layout,Good,3.5,245,3497,72,795
Karnataka,bangalore,Super Collection O Metro Park Opposite Kalasipalya Bus stand,Kalasipalyam,Excellent,4.5,600,4695,71,1121
Karnataka,bangalore,Super Townhouse Bellandur Near Embassy Tech Village,Varth Hobli,Excellent,4.5,1116,5375,68,1420
Karnataka,bangalore,Collection O Airport Inn,Bagaluru Main Roadnull,Very Good,4,28,4853,70,1171
Karnataka,bangalore,Hotel O KPC Comfort ,Jakkurnull,Very Good,4,133,2924,71,656
Karnataka,bangalore,Hotel O NG COMFORTS,Yelahanka Old Town,Good,3.5,117,3885,71,881
Karnataka,bangalore,Super Collection O Niladri Road,Bettadasanapura Main Road,Fabulous,5,551,4347,71,1064
Karnataka,bangalore,Townhouse Greenwood Xpress,Plot no-1HAL 2nd Stage,Very Good,4,24,6228,72,1445
Karnataka,bangalore,Super Collection O White Suites-Kemp Fort mall,Murugeshpalya,Excellent,4.5,244,5505,68,1421
Karnataka,bangalore,Hotel O Royal Rooms,kadugodi Whitefield ,Very Good,4,104,2958,68,744
Karnataka,bangalore,Super Townhouse Kanakpura Road formerly Panchavati Comforts,Near Yelachenahalli Metro Station,Excellent,4.5,127,5928,72,1407
Karnataka,bangalore,Hotel O SAI COMFOART ROOMS,Near Teacher's colony Park,Fair,3,27,3665,72,836
Karnataka,bangalore,Hotel O Atithi Residency,Near Udupi bhavan,Good,3.5,136,4917,68,1262
Karnataka,bangalore,Hotel O Sri Sai Guru Comforts,Near Kodigihalli Gate,Good,3.5,47,5457,71,1289
Karnataka,bangalore,Super Hotel O Varcity Comforts Near Ragigudda Sri Prasanna Anjaneyaswamy Temple,B T M Layout,Very Good,4,545,3517,67,924
Karnataka,bangalore,Hotel O V R Residency Near Sri Amruth Chithra Mandira,Centrally Located,Fair,3,49,3930,73,857
Karnataka,bangalore,Collection O Madhura Residency,Opposite Satelite Bus Stand Bapujinagar Mysore Road Bangalore 560026,Excellent,4.5,243,4265,67,1129
Karnataka,bangalore,Super Collection O Bangalore Airport Road,New Airport road,Excellent,4.5,535,5255,76,1058
Karnataka,bangalore,Hotel O French International,Near Brand Factory,Good,3.5,41,2912,76,530
Karnataka,bangalore,Hotel O White Fort Near Lalbagh Botanical Garden,Dispensary Rd,Very Good,4,377,2713,74,550
Karnataka,bangalore,Hotel O Shree AMM Residency,Mavalli,Good,3.5,694,2467,71,566
Karnataka,bangalore,Hotel O Royal Residency Near Hare Krishna Hill,Near Taj Yeshwantpur,Very Good,4,149,2345,68,581
Karnataka,bangalore,Super Hotel O Koramangala Near Sony Signal,Near Eat Street,Very Good,4,885,4745,71,1127
Karnataka,bangalore,Hotel O Sri Hari Premium Comforts Near Sandhya Digital K Theatre,Near KLM Finvest,Fair,3,114,2511,72,558
Karnataka,bangalore,Hotel O New Shelton Suites,Near VIVA Toyota,Fair,3,65,3033,64,872
Karnataka,bangalore,Hotel O Paradise Inn,Marathahalli,Very Good,4,760,3469,71,804
Karnataka,bangalore,Super Collection O Marathahalli Formerly Krishna Boutique ,Kadubeesanahalli,Excellent,4.5,225,7441,67,2027
Karnataka,bangalore,Hotel O Amster Inn,Near Mysore RD. Metro Station,Good,3.5,51,3251,67,852
Karnataka,bangalore,Capital O Champion Lotus Near Mantri Square Mall,Near IIFT,Very Good,4,757,3821,64,1119
Karnataka,bangalore,Hotel O Blue Inn,Near Bilal masjid,Good,3.5,425,3709,71,847
Karnataka,bangalore,Super Townhouse XOTEL,Phase 2null,Fabulous,5,3731,3374,68,858
Karnataka,bangalore,Astra Hotels & Suites - Marathahalli,India ,Excellent,4.5,334,7236,69,1873
Karnataka,bangalore,Super Townhouse Civil Aviation HAL Road,Murgesh Pallya,Excellent,4.5,426,5602,67,1526
Karnataka,bangalore,Collection O DREAMS IINN,Electronic city phase 1,Very Good,4,292,5281,68,1358
Karnataka,bangalore,Hotel O AISHWARYA COMFORT,Bangalore,Good,3.5,74,2132,68,539
Karnataka,bangalore,Super Hotel O PM Hotels,Roopena Agrahara,Very Good,4,371,3832,72,872
Karnataka,bangalore,Hotel O Maruthi Paradise,685 1st main 3rd Cross Yelahanka Satellite Town,Very Good,4,47,3005,71,668
Karnataka,bangalore,Hotel O SLN Comforts,7th Block,Good,3.5,89,2664,72,579
Karnataka,bangalore,Hotel O S.L.V Boarding & Lodging,Chandapura,Very Good,4,83,2477,71,555
Karnataka,bangalore,Hotel O Crystal Inn,India,Fair,3,136,2305,70,539
Karnataka,bangalore,Hotel O CHAMUNDESHWARI COMFORT,Near Vishal Mart,Good,3.5,53,2214,69,539
Karnataka,bangalore,Super Collection O Singasandra Hosa Road,Singasandra,Excellent,4.5,1860,3922,71,899
Karnataka,bangalore,Super Hotel O Hosur Road Near PES University,South Taluk,Excellent,4.5,2281,2898,68,765
Karnataka,bangalore,Super Hotel O Power Spirits Boarding and Lodging,Srigandha Nagar,Very Good,4,91,2332,70,542
Karnataka,bangalore,Hotel O Golden Stay,Konappana Agrahara,Good,3.5,139,2060,72,437
Karnataka,bangalore,Hotel O SK PALACE,MG Road,Very Good,4,81,3457,70,841
Karnataka,bangalore,Super Townhouse HSR Layout,Bommanahalli,Excellent,4.5,1482,5174,70,1312
Karnataka,bangalore,Hotel O J.K. Suites & Rooms,Peenya Indl. Area,Very Good,4,301,3154,71,729
Karnataka,bangalore,"Super Hotel O Indian Residency, Near Adams Academy, Kadugodi",Kadugodi,Very Good,4,1332,2384,68,597
Karnataka,bangalore,Collection O Sapthagiri Inn,Next to Christ University Hulimavu Bannergatta Road,Fair,3,74,2564,77,443
Karnataka,bangalore,Hotel O Megha Ventures Boarding & Lodging near Rockline Studio,Venugopal Nagar,Very Good,4,18,2651,72,596
Karnataka,bangalore,Super Hotel O Golden Comforts,shivajinagar. opp shivajinagar bus stop. next  to shree Raj lassi bar.,Excellent,4.5,198,4451,67,1179
Karnataka,bangalore,Super Townhouse Ulsoor Near Halasuru Metro Station,Halasuru,Very Good,4,2964,5541,68,1463
Karnataka,bangalore,Collection O Manu,Babusabpalya,Very Good,4,961,3003,68,765
Karnataka,bangalore,Hotel O Champion Galaxy,Prashanth Nagar,Excellent,4.5,11,3267,74,670
Karnataka,bangalore,Townhouse OAK Hotel Prime,Near Karnataka Bank,Excellent,4.5,374,3999,71,890
Karnataka,bangalore,Hotel O French International,Near Brand Factory,Good,3.5,41,2912,76,530
Karnataka,bangalore,Super Townhouse HSR Layout,Bommanahalli,Excellent,4.5,1482,5174,70,1312
Karnataka,bangalore,Hotel O Shree Stays,Near RNS motors,Fair,3,200,2617,74,518
Karnataka,bangalore,Hotel O Royal Rooms,kadugodi Whitefield ,Very Good,4,104,2958,68,744
Karnataka,bangalore,Super Collection O Sarjapura Road Kasavanahalli,Sarjupur,Excellent,4.5,915,4345,74,941
Karnataka,bangalore,Collection O Sandalleaf Park,Near Chandapura Market,Very Good,4,103,2564,71,558
Karnataka,bangalore,Super Capital O Blooms Stay Inn Near Snow City,Bangalore Urban,Excellent,4.5,305,3344,68,850
Karnataka,bangalore,Super Townhouse G Silver Polonest,Bengaluru,Excellent,4.5,1266,4573,73,992
Karnataka,bangalore,Hotel O Urban Inn,Near Mosque And Above Canara Bank,Excellent,4.5,12,3674,68,929
Karnataka,bangalore,Hotel O AM GRAND RESIDENCY,Bangalore,Excellent,4.5,39,3299,71,750
Karnataka,bangalore,Hotel O Zois Nest ,Near to opposite star market Anand nagar.  8th Cross Bangalore Electronic City Phase 2,Very Good,4,108,2711,72,610
Karnataka,bangalore,Super Hotel O Devanahalli Near Airport,Devanahalli,Very Good,4,40,4082,72,969
Karnataka,bangalore,71863 THE RED VELVET OPPOSITE NOVEL OFFICE MARATHAHALLI BRIDGE.,Centrally Located,Excellent,4.5,704,3897,69,985
Karnataka,bangalore,Hotel O Manjushree Boarding & Lodging nearby Dr.BR Ambedkar Stadium  Basveshwar nagar,Basaveshwar Nagar,Good,3.5,83,2849,75,552
Karnataka,bangalore,Hotel O Gks Residency,Near Jayadeva circel,Fair,3,403,2404,47,1010
Karnataka,bangalore,Hotel O Shree Stays,Near RNS motors,Fair,3,200,2617,74,518
Karnataka,bangalore,Super Hotel O Ganakkal Near BGS Hospital Junction formerly Omkar Global Inn,Near BGS hospital,Excellent,4.5,455,3384,71,827
Karnataka,bangalore,Hotel O Athithi Comforts,Near Happy Home Shopping Mall,Good,3.5,30,3397,76,624
Karnataka,bangalore,Hotel O New Champion Residency,Near Old Madras Road,Very Good,4,299,2799,71,622
Karnataka,bangalore,Townhouse HSR Bangalore Formerly Hotel La Prosperite,Near Nano Hospital,Excellent,4.5,482,3469,70,833
Karnataka,bangalore,Hotel O HKH Homes ,Near GR Lavender Apartments,Good,3.5,683,2575,67,664
Karnataka,bangalore,Super Capital O Boulevard Elite Madiwala Near Ragigudda Sri Prasanna Anjanayeswamy Temple,B T M Layout,Excellent,4.5,1504,3365,68,843
Karnataka,bangalore,Super Collection O Withinn Hotel,Near NIAS,Excellent,4.5,315,5295,67,1397
Karnataka,bangalore,Hotel O Sri Sai Comforts,Near Majestic Bus Stand,Good,3.5,70,2592,71,578
Karnataka,bangalore,Hotel O KRISHNAA COMFORTS,Shivaji Nagar,Good,3.5,150,3062,68,750
Karnataka,bangalore,Hotel O Sree Lakshmi Residency,Near Bata Show Room,Fair,3,9,2879,72,624
Karnataka,bangalore,Collection O Prime Residency,Near Perseverance HBR,Very Good,4,137,3640,72,806
Karnataka,bangalore,SPOT ON Gayatri Comforts,Near Yelahanka,Excellent,4.5,231,2805,71,624
Karnataka,bangalore,Hotel O Thirumala Boarding & Lodge,Near Chikkathirupati Temple,Excellent,4.5,3,2204,69,542
Karnataka,bangalore,Hotel O Kudlu Gate MMR,Near Kudlu Gate Signal,Good,3.5,35,3344,68,850
Karnataka,bangalore,SPOT ON Balaji Residency near Yeshwantupur Railway Station,L N Colony,Fair,3,66,2584,71,584
Karnataka,bangalore,Hotel O MRV Royal Suites,Near New International Airport,Good,3.5,30,2522,73,530
Karnataka,bangalore,GN Collection O Near Rajajinagar Industrial Estate,Centrally Located,Very Good,4,383,3358,67,873
Karnataka,bangalore,Capital O N R Residency,Near Reva University,Excellent,4.5,252,3404,68,852
Karnataka,bangalore,Super Townhouse ITPL formerly Royal Rooms,Whitefield,Excellent,4.5,269,4744,67,1292
Karnataka,bangalore,Hotel O Chalukya Comforts,kengeri satellite Tow,Fair,3,17,4368,83,571
Karnataka,bangalore,Hotel O Sri Thirumala Lodge,Opp BHEL,Excellent,4.5,503,2778,68,696
Karnataka,bangalore,Hotel O Sai Vishram,26/1 sheshadri Road 26/1 sheshadri Road  Anandrao Circle Gandhi Nagar,Fair,3,62,3345,71,777
Karnataka,bangalore,Hotel O SLN Residency ,Devanahalli,Excellent,4.5,113,2869,71,648
Karnataka,bangalore,Hotel O Sree Nandanam Residency,Bengaluru,Good,3.5,30,2744,73,582
Karnataka,bangalore,Super Collection O Yeshwantpur formerly Sunder Nivas,Yeshwantpur,Very Good,4,112,3549,78,657
Karnataka,bangalore,Super Townhouse Oak Indiranagar,Indiranagar,Excellent,4.5,2042,7287,70,1806
Karnataka,bangalore,SPOT ON Canton Lodging And Boarding,Karnataka,Fair,3,132,2426,73,502
Karnataka,bangalore,Super Townhouse HAL Indiranagar Extension,Doddanekundi,Very Good,4,2726,3921,71,938
Karnataka,bangalore,Collection O Emara Galaxy Executive Rooms,Karnataka,Good,3.5,212,2741,70,642
Karnataka,bangalore,Hotel O Fortuner Palace,1st Stagenull,Good,3.5,32,2452,71,549
Karnataka,bangalore,Hotel O  V3R RESIDENCY,HRBR Layout,Good,3.5,121,2959,71,656
Karnataka,bangalore,Collection O Goyal Residency,Bangalore,Excellent,4.5,218,5948,68,1525
Karnataka,bangalore,Hotel O The Purple Orchid Stay,India,Excellent,4.5,2164,3154,73,662
Karnataka,bangalore,"Hotel O Vasudha inn, Hoskote",Karnataka ,Good,3.5,141,2858,62,867
Karnataka,bangalore,Townhouse Hebbal Bhadrappa Layout,Yelahanka Zone,Excellent,4.5,1458,4105,68,1017
Karnataka,bangalore,Super Townhouse Davis Let,India,Excellent,4.5,252,4122,68,1069
Karnataka,bangalore,Collection O Champion Paradise,India,Very Good,4,122,3901,67,1017
Karnataka,bangalore,Hotel O Local Square Manyata,Bangalore,Good,3.5,23,5234,68,1336
Karnataka,bangalore,Hotel O Local Colive & Work | Hegde Nagar,RK Hegde Nagar,Good,3.5,17,5219,71,1202
Karnataka,bangalore,"Hotel O Sri Harshitha Grand Near Zudio - Star Bazaar, Kundalhalli Gate",Kundalahalli gate,Very Good,4,1845,2996,73,647
Karnataka,bangalore,Super Townhouse Oak Mahadevapura Opposite Phoenix Mall,KR Puram Hobli,Fabulous,5,2317,7178,68,1896
Karnataka,bangalore,Hotel O Sahasra,Ramamurthy Nagar,Very Good,4,244,3025,71,699
Karnataka,bangalore,Super Townhouse ITPL Near Prestige Shanti Niketan,Near Aster Hospital,Excellent,4.5,878,6292,68,1662
Karnataka,bangalore,Hotel O Devangothi Railway station Banglore,Whitefield,Very Good,4,4,3033,71,728
Karnataka,bangalore,Collection O K R Puram Near Siddhivinayaka Temple,Hennur Gardens,Very Good,4,23,3604,71,882
Karnataka,bangalore,Super Hotel O Sarjapura formerly Blissful Stays,Varthur Hobli,Very Good,4,132,3001,71,720
Karnataka,bangalore,Collection O Peenya 2nd stage formerly the JK Grand,Vidyamanya Nagar,Excellent,4.5,252,4036,74,857
Karnataka,bangalore,Hotel O Sri Manjunatha Deluxe Suites,Hobli,Fair,3,14,3095,71,697
Karnataka,bangalore,Hotel O SV LODGE,kembathalli Road,Very Good,4,7,3218,72,731
Karnataka,bangalore,Hotel O Sky Inn,Gidadakonenahalli Deepa Complex Road,Fair,3,25,2404,71,542
Karnataka,bangalore,Hotel O CM RESIDENCY,Near Bharat Petrol Bunk,Good,3.5,17,2765,75,539
Karnataka,bangalore,Hotel O Pavan INN,Nelamangala,Very Good,4,36,2488,72,542
Karnataka,bangalore,Hotel O Chalukya Comfort,H Gurumurthy Reddy Colony,Very Good,4,42,3105,74,632
Karnataka,bangalore,Hotel O BANASHANKARI COMFORTS,Ganganagar,Fair,3,63,3487,72,794
Karnataka,bangalore,Hotel O JK Blue Rock Comforts,Seegehalli,Fair,3,15,3314,68,828
Karnataka,bangalore,Super Collection O KR Puram Ayyappa Nagar Formerly Sunrise Arcade,Krishnarajapuram,Excellent,4.5,285,4469,68,1180
Karnataka,bangalore,Super Collection O K R Puram Manyata,K.R Puram Hobli,Excellent,4.5,621,5105,68,1348
Karnataka,bangalore,Super Hotel O PM Hotels,Roopena Agrahara,Very Good,4,371,3832,72,872
Karnataka,bangalore,SPOT ON Gayatri Comforts,Near Yelahanka,Excellent,4.5,231,2805,71,624
Karnataka,bangalore,Hotel O KPC Comfort ,Jakkurnull,Very Good,4,133,2924,71,656
Karnataka,bangalore,Super Hotel O Srigandhakavalu formerly Chamundeshwari Lodging,Srigandhakavalu,Fabulous,5,193,3664,68,967
Karnataka,bangalore,Hotel O Devangothi Railway station Banglore,Whitefield,Very Good,4,4,3033,71,728
Karnataka,bangalore,Hotel O Bangalore Near Reva Circle formerly CKA Boarding,Kattigenahalli,Excellent,4.5,187,3283,70,817
Karnataka,bangalore,Hotel O NG COMFORTS,Yelahanka Old Town,Good,3.5,117,3885,71,881
Karnataka,bangalore,Hotel O SKYSPACE Near Hare Krishna Hill,Yeswantpur Near Railway Station,Very Good,4,762,3241,71,732
Karnataka,bangalore,Super Hotel O Manyu,Near Vibgyor School,Excellent,4.5,216,3641,71,819
Karnataka,bangalore,Hotel O PALMS INN ROOMS,Near Nagawara Manyata Tech Park,Good,3.5,160,2482,72,542
Karnataka,bangalore,Super Hotel O Hosur Road Near PES University,South Taluk,Excellent,4.5,2281,2898,68,765
Karnataka,bangalore,SPOT ON Sahara lodge,Yeshwanthapura,Excellent,4.5,636,2103,74,429
Karnataka,bangalore,Hotel O Lakshmi Sri Boarding & Lodging,Attibele,Good,3.5,126,2404,71,539
Karnataka,bangalore,Hotel O The Purple Orchid Stay,India,Excellent,4.5,2164,3154,73,662
Karnataka,bangalore,Super Collection O 8th Mile Christ University Yeshwantpur,Shivapura,Excellent,4.5,125,3308,76,657
Karnataka,bangalore,Super Hotel O Petunia Boutique Hotel,Marathahalli & spice garden layout ,Excellent,4.5,872,3267,71,716
Karnataka,bangalore,Hotel O New Champion Residency,Near Old Madras Road,Very Good,4,299,2799,71,622
Karnataka,bangalore,Super Hotel O NAR Comforts Near KSR Railway station,NAR Comforts,Good,3.5,616,3167,71,729
Karnataka,bangalore,"Super Hotel O Indian Residency, Near Adams Academy, Kadugodi",Kadugodi,Very Good,4,1332,2384,68,597
Karnataka,bangalore,Super Townhouse XOTEL,Phase 2null,Fabulous,5,3731,3374,68,858
Karnataka,bangalore,Super Hotel O Srigandhakavalu formerly Chamundeshwari Lodging,Srigandhakavalu,Fabulous,5,193,3664,68,967
Karnataka,bangalore,Super Townhouse Reva College University,India,Fabulous,5,6150,3721,67,968
Karnataka,bangalore,Super Collection O Sarjapura Road Kasavanahalli,Sarjupur,Excellent,4.5,915,4345,74,941
Karnataka,bangalore,Hotel O Aafa Garden Restaurant and Lodge,Shikaripalya,Fabulous,5,1,3154,78,550
Karnataka,bangalore,Hotel O Gayathri Lodging & Boarding,Mantri Layoutnull,Very Good,4,16,3019,71,684
Karnataka,bangalore,Townhouse OAK Ess Jay,Uttarahalli Hobli,Excellent,4.5,89,6989,67,1871
Karnataka,bangalore,Hotel O Royal Galaxy,Bellandur,Fair,3,386,2534,74,511
Karnataka,bangalore,Collection O Druvi Corporate Hotel,Begur Hobli Bangalore South Taluk,Very Good,4,499,2165,66,579
Karnataka,bangalore,Super Collection O The Mass Residency By Dv,Madiwala,Very Good,4,435,3447,67,902
Karnataka,bangalore,Hotel O VBH Inn,Bangalore,Good,3.5,85,2404,71,542
Karnataka,bangalore,Hotel O Lakshmana Hotel,Agrahara,Fair,3,84,2669,73,566
Karnataka,bangalore,Hotel O IRA Comforts,Banashankari 1st Stage,Very Good,4,197,4724,68,1210
Karnataka,bangalore,Collection O Veritas Grand,Thanisandra,Good,3.5,251,2841,67,736
Karnataka,bangalore,Super Townhouse G Silver Polonest,Bengaluru,Excellent,4.5,1266,4573,73,992
Karnataka,bangalore,Hotel O Grand Arabian,Yeswanthpur,Good,3.5,124,5107,72,1175
